customer_id,city,state,audience_segment,gender,age_group
CU00000443,Chennai,Tamil Nadu,Corporate,Female,25-34
CU00000444,Pune,Maharashtra,Parents,Male,35-44
CU00000445,Hyderabad,Telangana,Students,Female,25-34
CU00000446,Mumbai,Maharashtra,Students,Male,45-54
CU00000447,Bangalore,Karnataka,Fitness Enthusiasts,Male,45-54
CU00000448,Chennai,Tamil Nadu,Parents,Female,18-24
CU00000449,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00000450,Pune,Maharashtra,Young Professionals,Female,25-34
CU00000451,Pune,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00000452,Chennai,Tamil Nadu,Young Professionals,Female,35-44
CU00000453,Pune,Maharashtra,Fitness Enthusiasts,Male,55+
CU00000454,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00000455,Chennai,Tamil Nadu,Gamers,Female,35-44
CU00000456,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00000457,Kolkata,West Bengal,Students,Female,18-24
CU00000458,Delhi,Delhi,Parents,Female,18-24
CU00000459,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00000460,Kolkata,West Bengal,Gamers,Male,25-34
CU00000461,Kolkata,West Bengal,Students,Female,25-34
CU00000462,Chennai,Tamil Nadu,Parents,Female,18-24
CU00000463,Delhi,Delhi,Parents,Female,18-24
CU00000464,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00000465,Delhi,Delhi,Students,Male,35-44
CU00000466,Pune,Maharashtra,Corporate,Female,35-44
CU00000467,Hyderabad,Telangana,Gamers,Male,25-34
CU00000468,Mumbai,Maharashtra,Gamers,Female,25-34
CU00000469,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00000470,Mumbai,Maharashtra,Corporate,Male,35-44
CU00000471,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00000472,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00000473,Kolkata,West Bengal,Gamers,Female,55+
CU00000474,Kolkata,West Bengal,Fitness Enthusiasts,Male,35-44
CU00000475,Kolkata,West Bengal,Gamers,Female,25-34
CU00000476,Mumbai,Maharashtra,Students,Male,25-34
CU00000477,Bangalore,Karnataka,Parents,Female,25-34
CU00000478,Delhi,Delhi,Students,Male,25-34
CU00000479,Hyderabad,Telangana,Parents,Male,35-44
CU00000480,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00000481,Kolkata,West Bengal,Gamers,Male,25-34
CU00000482,Hyderabad,Telangana,Parents,Male,25-34
CU00000483,Pune,Maharashtra,Parents,Male,35-44
CU00000484,Hyderabad,Telangana,Students,Male,45-54
CU00000485,Kolkata,West Bengal,Parents,Female,35-44
CU00000486,Bangalore,Karnataka,Students,Female,45-54
CU00000487,Pune,Maharashtra,Young Professionals,Female,18-24
CU00000488,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00000489,Hyderabad,Telangana,Parents,Female,25-34
CU00000490,Pune,Maharashtra,Corporate,Male,35-44
CU00000491,Hyderabad,Telangana,Parents,Female,35-44
CU00000492,Hyderabad,Telangana,Students,Female,25-34
CU00000493,Pune,Maharashtra,Young Professionals,Male,25-34
CU00000494,Delhi,Delhi,Students,Male,18-24
CU00000495,Delhi,Delhi,Students,Female,25-34
CU00000496,Hyderabad,Telangana,Gamers,Female,45-54
CU00000497,Mumbai,Maharashtra,Parents,Female,25-34
CU00000498,Bangalore,Karnataka,Parents,Female,55+
CU00000499,Pune,Maharashtra,Young Professionals,Male,55+
CU00000500,Chennai,Tamil Nadu,Students,Male,25-34
CU00000501,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00000502,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00000503,Mumbai,Maharashtra,Gamers,Male,35-44
CU00000504,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00000505,Pune,Maharashtra,Young Professionals,Male,18-24
CU00000506,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00000507,Pune,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00000508,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00000509,Delhi,Delhi,Parents,Male,35-44
CU00000510,Delhi,Delhi,Young Professionals,Female,18-24
CU00000511,Delhi,Delhi,Young Professionals,Male,25-34
CU00000512,Chennai,Tamil Nadu,Gamers,Male,25-34
CU00000513,Bangalore,Karnataka,Students,Male,18-24
CU00000514,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00000515,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00000516,Kolkata,West Bengal,Parents,Male,18-24
CU00000517,Mumbai,Maharashtra,Fitness Enthusiasts,Female,35-44
CU00000518,Delhi,Delhi,Parents,Male,35-44
CU00000519,Kolkata,West Bengal,Gamers,Male,45-54
CU00000520,Delhi,Delhi,Gamers,Male,18-24
CU00000521,Bangalore,Karnataka,Parents,Female,18-24
CU00000522,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00000523,Chennai,Tamil Nadu,Parents,Male,25-34
CU00000524,Hyderabad,Telangana,Parents,Male,18-24
CU00000525,Hyderabad,Telangana,Parents,Male,35-44
CU00000526,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00000527,Hyderabad,Telangana,Fitness Enthusiasts,Male,25-34
CU00000528,Hyderabad,Telangana,Students,Female,45-54
CU00000529,Pune,Maharashtra,Parents,Male,35-44
CU00000530,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00000531,Pune,Maharashtra,Parents,Male,25-34
CU00000532,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00000533,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00000534,Pune,Maharashtra,Students,Female,45-54
CU00000535,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00000536,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00000537,Chennai,Tamil Nadu,Students,Male,35-44
CU00000538,Kolkata,West Bengal,Students,Female,45-54
CU00000539,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00000540,Hyderabad,Telangana,Fitness Enthusiasts,Female,35-44
CU00000541,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00000542,Kolkata,West Bengal,Parents,Female,25-34
CU00000543,Delhi,Delhi,Parents,Male,45-54
CU00000544,Bangalore,Karnataka,Parents,Male,25-34
CU00000545,Delhi,Delhi,Students,Female,25-34
CU00000546,Pune,Maharashtra,Parents,Female,45-54
CU00000547,Chennai,Tamil Nadu,Students,Male,25-34
CU00000548,Kolkata,West Bengal,Fitness Enthusiasts,Female,35-44
CU00000549,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00000550,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00000551,Chennai,Tamil Nadu,Students,Male,25-34
CU00000552,Delhi,Delhi,Young Professionals,Male,25-34
CU00000553,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00000554,Pune,Maharashtra,Gamers,Female,55+
CU00000555,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00000556,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,18-24
CU00000557,Delhi,Delhi,Young Professionals,Male,18-24
CU00000558,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00000559,Hyderabad,Telangana,Corporate,Female,25-34
CU00000560,Bangalore,Karnataka,Students,Female,45-54
CU00000561,Hyderabad,Telangana,Corporate,Male,25-34
CU00000562,Mumbai,Maharashtra,Young Professionals,Male,18-24
CU00000563,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00000564,Kolkata,West Bengal,Young Professionals,Male,45-54
CU00000565,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00000566,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00000567,Hyderabad,Telangana,Gamers,Male,25-34
CU00000568,Delhi,Delhi,Young Professionals,Male,35-44
CU00000569,Hyderabad,Telangana,Fitness Enthusiasts,Male,25-34
CU00000570,Pune,Maharashtra,Corporate,Male,18-24
CU00000571,Pune,Maharashtra,Gamers,Male,55+
CU00000572,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00000573,Bangalore,Karnataka,Fitness Enthusiasts,Male,45-54
CU00000574,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,18-24
CU00000575,Bangalore,Karnataka,Young Professionals,Female,25-34
CU00000576,Kolkata,West Bengal,Students,Female,25-34
CU00000577,Kolkata,West Bengal,Students,Male,25-34
CU00000578,Delhi,Delhi,Parents,Male,18-24
CU00000579,Pune,Maharashtra,Young Professionals,Male,18-24
CU00000580,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00000581,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00000582,Hyderabad,Telangana,Students,Female,25-34
CU00000583,Kolkata,West Bengal,Corporate,Female,35-44
CU00000584,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00000585,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00000586,Bangalore,Karnataka,Parents,Female,18-24
CU00000587,Bangalore,Karnataka,Students,Female,55+
CU00000588,Pune,Maharashtra,Parents,Female,35-44
CU00000589,Hyderabad,Telangana,Parents,Female,25-34
CU00000590,Pune,Maharashtra,Young Professionals,Female,35-44
CU00000591,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00000592,Bangalore,Karnataka,Students,Female,18-24
CU00000593,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00000594,Chennai,Tamil Nadu,Gamers,Female,25-34
CU00000595,Hyderabad,Telangana,Parents,Female,18-24
CU00000596,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00000597,Mumbai,Maharashtra,Young Professionals,Male,18-24
CU00000598,Mumbai,Maharashtra,Parents,Female,25-34
CU00000599,Bangalore,Karnataka,Fitness Enthusiasts,Female,45-54
CU00000600,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00000601,Mumbai,Maharashtra,Students,Male,35-44
CU00000602,Chennai,Tamil Nadu,Parents,Male,35-44
CU00000603,Bangalore,Karnataka,Gamers,Male,35-44
CU00000604,Delhi,Delhi,Parents,Female,25-34
CU00000605,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00000606,Hyderabad,Telangana,Students,Female,35-44
CU00000607,Kolkata,West Bengal,Fitness Enthusiasts,Female,45-54
CU00000608,Delhi,Delhi,Gamers,Male,35-44
CU00000609,Delhi,Delhi,Parents,Male,45-54
CU00000610,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00000611,Delhi,Delhi,Young Professionals,Male,45-54
CU00000612,Pune,Maharashtra,Young Professionals,Female,45-54
CU00000613,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00000614,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00000615,Hyderabad,Telangana,Gamers,Male,35-44
CU00000616,Bangalore,Karnataka,Corporate,Male,25-34
CU00000617,Chennai,Tamil Nadu,Parents,Female,35-44
CU00000618,Pune,Maharashtra,Parents,Male,35-44
CU00000619,Bangalore,Karnataka,Fitness Enthusiasts,Male,35-44
CU00000620,Pune,Maharashtra,Gamers,Male,45-54
CU00000621,Hyderabad,Telangana,Students,Male,25-34
CU00000622,Delhi,Delhi,Fitness Enthusiasts,Female,45-54
CU00000623,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00000624,Delhi,Delhi,Gamers,Male,18-24
CU00000625,Pune,Maharashtra,Students,Male,35-44
CU00000626,Hyderabad,Telangana,Students,Male,25-34
CU00000627,Kolkata,West Bengal,Parents,Female,55+
CU00000628,Kolkata,West Bengal,Parents,Male,25-34
CU00000629,Kolkata,West Bengal,Parents,Female,25-34
CU00000630,Kolkata,West Bengal,Fitness Enthusiasts,Male,35-44
CU00000631,Bangalore,Karnataka,Parents,Male,18-24
CU00000632,Kolkata,West Bengal,Parents,Male,18-24
CU00000633,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00000634,Pune,Maharashtra,Gamers,Male,25-34
CU00000635,Kolkata,West Bengal,Students,Female,25-34
CU00000636,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00000637,Chennai,Tamil Nadu,Students,Male,35-44
CU00000638,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00000639,Pune,Maharashtra,Young Professionals,Male,18-24
CU00000640,Kolkata,West Bengal,Students,Male,45-54
CU00000641,Mumbai,Maharashtra,Fitness Enthusiasts,Female,18-24
CU00000642,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00000643,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00000644,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00000645,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00000646,Bangalore,Karnataka,Fitness Enthusiasts,Female,55+
CU00000647,Mumbai,Maharashtra,Parents,Male,25-34
CU00000648,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00000649,Mumbai,Maharashtra,Parents,Male,25-34
CU00000650,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00000651,Pune,Maharashtra,Parents,Male,35-44
CU00000652,Mumbai,Maharashtra,Parents,Male,25-34
CU00000653,Kolkata,West Bengal,Students,Female,18-24
CU00000654,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00000655,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00000656,Bangalore,Karnataka,Students,Female,35-44
CU00000657,Delhi,Delhi,Young Professionals,Female,25-34
CU00000658,Kolkata,West Bengal,Fitness Enthusiasts,Male,55+
CU00000659,Bangalore,Karnataka,Young Professionals,Female,35-44
CU00000660,Bangalore,Karnataka,Gamers,Female,45-54
CU00000661,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00000662,Bangalore,Karnataka,Parents,Female,18-24
CU00000663,Delhi,Delhi,Fitness Enthusiasts,Male,35-44
CU00000664,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00000665,Delhi,Delhi,Parents,Male,18-24
CU00000666,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00000667,Delhi,Delhi,Gamers,Male,35-44
CU00000668,Pune,Maharashtra,Young Professionals,Female,25-34
CU00000669,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00000670,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00000671,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00000672,Delhi,Delhi,Parents,Male,45-54
CU00000673,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00000674,Bangalore,Karnataka,Gamers,Female,25-34
CU00000675,Hyderabad,Telangana,Parents,Female,45-54
CU00000676,Mumbai,Maharashtra,Students,Female,25-34
CU00000677,Mumbai,Maharashtra,Parents,Female,25-34
CU00000678,Bangalore,Karnataka,Corporate,Male,35-44
CU00000679,Pune,Maharashtra,Students,Female,18-24
CU00000680,Mumbai,Maharashtra,Gamers,Female,25-34
CU00000681,Mumbai,Maharashtra,Students,Male,18-24
CU00000682,Hyderabad,Telangana,Gamers,Male,45-54
CU00000683,Bangalore,Karnataka,Young Professionals,Female,35-44
CU00000684,Kolkata,West Bengal,Students,Male,35-44
CU00000685,Hyderabad,Telangana,Fitness Enthusiasts,Male,55+
CU00000686,Pune,Maharashtra,Corporate,Male,25-34
CU00000687,Delhi,Delhi,Parents,Female,25-34
CU00000688,Hyderabad,Telangana,Fitness Enthusiasts,Female,35-44
CU00000689,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00000690,Kolkata,West Bengal,Fitness Enthusiasts,Female,25-34
CU00000691,Hyderabad,Telangana,Young Professionals,Female,45-54
CU00000692,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00000693,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00000694,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00000695,Delhi,Delhi,Parents,Male,45-54
CU00000696,Mumbai,Maharashtra,Students,Male,25-34
CU00000697,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00000698,Bangalore,Karnataka,Students,Male,35-44
CU00000699,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00000700,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00000701,Delhi,Delhi,Fitness Enthusiasts,Female,25-34
CU00000702,Kolkata,West Bengal,Students,Female,45-54
CU00000703,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00000704,Delhi,Delhi,Young Professionals,Female,25-34
CU00000705,Pune,Maharashtra,Parents,Female,18-24
CU00000706,Kolkata,West Bengal,Parents,Male,35-44
CU00000707,Pune,Maharashtra,Young Professionals,Male,35-44
CU00000708,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00000709,Mumbai,Maharashtra,Young Professionals,Male,18-24
CU00000710,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00000711,Delhi,Delhi,Young Professionals,Female,25-34
CU00000712,Pune,Maharashtra,Students,Male,18-24
CU00000713,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00000714,Kolkata,West Bengal,Young Professionals,Male,35-44
CU00000715,Mumbai,Maharashtra,Gamers,Male,25-34
CU00000716,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00000717,Hyderabad,Telangana,Fitness Enthusiasts,Male,25-34
CU00000718,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00000719,Kolkata,West Bengal,Parents,Male,35-44
CU00000720,Kolkata,West Bengal,Young Professionals,Male,45-54
CU00000721,Kolkata,West Bengal,Parents,Male,35-44
CU00000722,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00000723,Delhi,Delhi,Fitness Enthusiasts,Male,35-44
CU00000724,Bangalore,Karnataka,Students,Female,35-44
CU00000725,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00000726,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00000727,Mumbai,Maharashtra,Young Professionals,Male,18-24
CU00000728,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00000729,Pune,Maharashtra,Young Professionals,Female,35-44
CU00000730,Chennai,Tamil Nadu,Students,Male,25-34
CU00000731,Bangalore,Karnataka,Students,Female,35-44
CU00000732,Bangalore,Karnataka,Gamers,Female,25-34
CU00000733,Pune,Maharashtra,Fitness Enthusiasts,Female,18-24
CU00000734,Chennai,Tamil Nadu,Students,Male,35-44
CU00000735,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00000736,Kolkata,West Bengal,Young Professionals,Male,45-54
CU00000737,Delhi,Delhi,Students,Female,25-34
CU00000738,Mumbai,Maharashtra,Parents,Male,18-24
CU00000739,Mumbai,Maharashtra,Corporate,Male,55+
CU00000740,Kolkata,West Bengal,Corporate,Female,45-54
CU00000741,Bangalore,Karnataka,Parents,Male,18-24
CU00000742,Hyderabad,Telangana,Fitness Enthusiasts,Female,45-54
CU00000743,Mumbai,Maharashtra,Students,Female,35-44
CU00000744,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00000745,Chennai,Tamil Nadu,Parents,Female,25-34
CU00000746,Mumbai,Maharashtra,Corporate,Male,45-54
CU00000747,Kolkata,West Bengal,Fitness Enthusiasts,Female,18-24
CU00000748,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00000749,Hyderabad,Telangana,Students,Male,35-44
CU00000750,Mumbai,Maharashtra,Students,Male,45-54
CU00000751,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00000752,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00000753,Pune,Maharashtra,Parents,Male,35-44
CU00000754,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00000755,Mumbai,Maharashtra,Students,Female,18-24
CU00000756,Hyderabad,Telangana,Students,Female,45-54
CU00000757,Hyderabad,Telangana,Gamers,Female,25-34
CU00000758,Delhi,Delhi,Young Professionals,Female,35-44
CU00000759,Mumbai,Maharashtra,Parents,Male,18-24
CU00000760,Kolkata,West Bengal,Fitness Enthusiasts,Female,18-24
CU00000761,Delhi,Delhi,Young Professionals,Female,45-54
CU00000762,Pune,Maharashtra,Young Professionals,Male,18-24
CU00000763,Chennai,Tamil Nadu,Students,Male,18-24
CU00000764,Pune,Maharashtra,Young Professionals,Female,45-54
CU00000765,Delhi,Delhi,Parents,Male,25-34
CU00000766,Mumbai,Maharashtra,Corporate,Male,18-24
CU00000767,Bangalore,Karnataka,Parents,Female,25-34
CU00000768,Kolkata,West Bengal,Fitness Enthusiasts,Female,35-44
CU00000769,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00000770,Kolkata,West Bengal,Students,Female,18-24
CU00000771,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00000772,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00000773,Delhi,Delhi,Students,Female,35-44
CU00000774,Pune,Maharashtra,Corporate,Female,25-34
CU00000775,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00000776,Kolkata,West Bengal,Young Professionals,Male,18-24
CU00000777,Bangalore,Karnataka,Students,Male,55+
CU00000778,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00000779,Mumbai,Maharashtra,Fitness Enthusiasts,Male,55+
CU00000780,Pune,Maharashtra,Corporate,Male,25-34
CU00000781,Delhi,Delhi,Parents,Female,35-44
CU00000782,Bangalore,Karnataka,Fitness Enthusiasts,Female,18-24
CU00000783,Chennai,Tamil Nadu,Students,Female,25-34
CU00000784,Pune,Maharashtra,Students,Male,45-54
CU00000785,Kolkata,West Bengal,Gamers,Male,25-34
CU00000786,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00000787,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00000788,Bangalore,Karnataka,Corporate,Male,45-54
CU00000789,Hyderabad,Telangana,Students,Female,45-54
CU00000790,Bangalore,Karnataka,Gamers,Male,35-44
CU00000791,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00000792,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00000793,Bangalore,Karnataka,Gamers,Male,18-24
CU00000794,Delhi,Delhi,Young Professionals,Male,18-24
CU00000795,Bangalore,Karnataka,Fitness Enthusiasts,Male,45-54
CU00000796,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00000797,Pune,Maharashtra,Young Professionals,Male,35-44
CU00000798,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00000799,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00000800,Pune,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00000801,Delhi,Delhi,Corporate,Female,25-34
CU00000802,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00000803,Pune,Maharashtra,Parents,Female,25-34
CU00000804,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00000805,Delhi,Delhi,Corporate,Female,45-54
CU00000806,Delhi,Delhi,Parents,Male,45-54
CU00000807,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00000808,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00000809,Mumbai,Maharashtra,Gamers,Male,18-24
CU00000810,Pune,Maharashtra,Students,Female,25-34
CU00000811,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00000812,Bangalore,Karnataka,Parents,Male,45-54
CU00000813,Hyderabad,Telangana,Students,Male,35-44
CU00000814,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00000815,Delhi,Delhi,Corporate,Male,18-24
